MEAN_PM25_AVG,GEOID,Median_age,Median_age___Male,Median_age___Female,Estimate__Total,area1,percent1,area4,percent4,MEAN_gridcode,,Less_than__10_000,F_10_000_to__14_999,F_15_000_to__19_999,F_20_000_to__24_999,F_25_000_to__29_999,F_30_000_to__34_999,F_35_000_to__39_999,F_40_000_to__44_999,F_45_000_to__49_999,F_50_000_to__59_999,F_60_000_to__74_999,F_75_000_to__99_999,F_100_000_to__124_999,F_125_000_to__149_999,F_150_000_to__199_999,F_200_000_or_more,No_schooling_completed,Nursery_school,Kindergarten,F1st_grade,F2nd_grade,F3rd_grade,F4th_grade,F5th_grade,F6th_grade,F7th_grade,F8th_grade,F9th_grade,F10th_grade,F11th_grade,F12th_grade__no_diploma,Regular_high_school_diploma,GED_or_alternative_credential,Some_college__less_than_1_year,Some_college__1_or_more_years__no_degree,Associate_s_degree,Bachelor_s_degree,Master_s_degree,Professional_school_degree,Doctorate_degree,Hispanic_or_Latino,White_alone,Black_or_African_American_alone,American_Indian_and_Alaska_Native_alone,Asian_alone,Native_Hawaiian_and_Other_Pacific_Islander_alone,Other
7.516025833,261635013004.00,49,43.8,81.1,244,39576.97757,20.25477992,4500.001232,2.303019083,10354195.55,,0,0.082568807,0,0,0.229357798,0.064220183,0,0.220183486,0,0.403669725,0,0,0,0,0,0,0.033653846,0,0,0,0,0,0,0,0,0,0.033653846,0,0,0,0,0.3125,0.043269231,0.072115385,0.451923077,0.052884615,0,0,0,0,0,0,1,0,0,0,0
7.516025833,261635013005.00,24.8,23.4,31.4,1311,44750.31489,11.2667439,,,18869042.56,,0.151162791,0.088372093,0.218604651,0.104651163,0.093023256,0,0.051162791,0.023255814,0.027906977,0.023255814,0.181395349,0.020930233,0.01627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012480499,0.11700468,0.095163807,0,0.165366615,0.180967239,0.07800312,0.191887676,0.051482059,0.040561622,0.03276131,0,0.034321373,0,0.01525553,0.976353928,0,0,0.007627765,0.001525553
7.516025833,261635014001.00,41.8,36.5,43.9,761,61075.46701,24.1931402,900.0026154,0.356507949,1635245.577,,0.161764706,0.113970588,0,0.033088235,0,0.073529412,0.033088235,0.113970588,0.036764706,0.091911765,0.084558824,0.106617647,0.117647059,0.033088235,0,0,0,0,0,0,0,0,0,0,0,0.016544118,0.001838235,0.016544118,0,0,0.038602941,0.15625,0.077205882,0.044117647,0.264705882,0.202205882,0.034926471,0.126838235,0,0.020220588,0.00131406,0.344283837,0.655716163,0,0,0,0
7.516025833,261635014002.00,36.1,31.6,36.5,885,77977.95437,32.82974012,616.1988759,0.259427798,2267335.458,,0.079872204,0,0.095846645,0,0.076677316,0,0.03514377,0,0.150159744,0.073482428,0.060702875,0.076677316,0.191693291,0.130990415,0.028753994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019677996,0.350626118,0.021466905,0.11627907,0.223613596,0,0.168157424,0.050089445,0.033989267,0.016100179,0,0.150282486,0.849717514,0,0,0,0
7.516025833,261635014003.00,36.3,26.9,37.9,757,116182.7253,34.28434329,1476.34558,0.4356546,2712060.229,,0.078167116,0.061994609,0.204851752,0.02425876,0.070080863,0.102425876,0,0,0.118598383,0.088948787,0,0.026954178,0.02425876,0.137466307,0,0.061994609,0,0,0,0,0,0,0,0,0,0,0,0.056672761,0.080438757,0.056672761,0.016453382,0.276051188,0.036563071,0.016453382,0,0.162705667,0.243144424,0.016453382,0,0.038391225,0,0.12681638,0.87318362,0,0,0,0
7.516025833,261635014004.00,23.9,12.9,43.5,855,58046.59307,13.07738318,1768.892443,0.398515797,29713376.77,,0.132404181,0.118466899,0,0.142857143,0,0.087108014,0.06271777,0.066202091,0.038327526,0,0.066202091,0.222996516,0.06271777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089622642,0,0,0,0.323113208,0,0.073113208,0.268867925,0.061320755,0.08254717,0.101415094,0,0,0,0.065497076,0.874853801,0,0,0,0.119298246
7.516025833,261635015001.00,37.4,41.5,26.5,1108,108780.6333,38.951178,,,1461397.077,,0.315403423,0,0,0,0,0.070904645,0.092909535,0.053789731,0.048899756,0,0.141809291,0.222493888,0,0,0.053789731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056748466,0,0.300613497,0.061349693,0.062883436,0.377300613,0.055214724,0.067484663,0.018404908,0,0,0,0.126353791,0.873646209,0,0,0,0
7.516025833,261635015002.00,17.3,13.1,17.6,672,40887.77406,34.75169697,1192.540872,1.013574839,41485964.28,,0.404411765,0,0,0,0.154411765,0.051470588,0,0,0,0.125,0,0.264705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158995816,0.071129707,0.510460251,0.037656904,0,0,0,0.221757322,0,0,0,0,0.025297619,0.974702381,0,0,0,0
7.516025833,261635015003.00,39.6,39.5,41.1,595,39019.43989,13.26223221,,,18201997.06,,0.09787234,0,0,0.110638298,0,0.114893617,0,0,0,0.038297872,0.157446809,0.255319149,0.165957447,0.059574468,0,0,0.01980198,0,0,0,0,0,0,0,0,0,0,0,0.079207921,0,0.017326733,0.245049505,0.064356436,0.076732673,0.108910891,0.116336634,0.170792079,0.101485149,0,0,0,0.201680672,0.798319328,0,0,0,0
7.516025833,261635015004.00,27.7,36.5,25.2,511,149559.2885,42.85339822,576.3488309,0.165141906,4609383.333,,0.115577889,0,0,0.291457286,0.331658291,0,0,0,0,0.090452261,0.050251256,0.050251256,0,0,0.070351759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400630915,0,0.059936909,0.201892744,0.113564669,0.148264984,0.075709779,0,0,0,0.221135029,0.778864971,0,0,0,0
7.516025833,261635015005.00,27.5,20.6,28.4,1630,270477.695,48.07222058,17178.20112,3.053095649,15064325.35,,0.206286837,0.074656189,0.100196464,0,0.10805501,0,0.066797642,0.149312377,0.029469548,0.049115914,0.086444008,0.023575639,0.031434185,0.043222004,0.031434185,0,0,0,0,0,0,0,0,0.01547619,0,0,0,0.01547619,0.041666667,0.06547619,0.017857143,0.269047619,0.070238095,0.039285714,0.31547619,0.041666667,0.035714286,0.05,0.022619048,0,0.01595092,0.036809816,0.931288344,0,0,0,0.055828221
7.516025833,261635016001.00,26.7,26.3,26.9,1222,190732.802,30.76426835,5395.291074,0.870234069,2610759.444,,0.089201878,0.15258216,0.068075117,0.063380282,0,0.025821596,0.103286385,0.117370892,0.016431925,0.187793427,0.082159624,0.037558685,0.056338028,0,0,0,0.007102273,0,0,0,0,0,0,0.014204545,0,0,0.025568182,0.007102273,0.019886364,0.029829545,0.052556818,0.205965909,0.137784091,0.133522727,0.180397727,0.103693182,0.069602273,0.012784091,0,0,0.008183306,0.155482815,0.833060556,0,0,0,0.022913257
7.516025833,261635016002.00,26.6,23.5,28.3,927,133331.7676,22.27023301,6276.350655,1.048330747,4703055.849,,0.066137566,0.100529101,0.240740741,0.068783069,0.034391534,0,0.095238095,0.058201058,0,0.14021164,0.018518519,0.071428571,0.074074074,0,0.023809524,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0.006160164,0.04312115,0.014373717,0.334702259,0,0.133470226,0.326488706,0.039014374,0.024640657,0.055441478,0.022587269,0,0.011866235,0.204962244,0.77562028,0,0,0,0.019417476
7.516025833,261635017001.00,46.8,50,46.2,984,258670.7047,46.19138045,7461.427227,1.332403003,3516807.92,,0.09054326,0.195171026,0.175050302,0.160965795,0.046277666,0.064386318,0.026156942,0.044265594,0.018108652,0.062374245,0.026156942,0.036217304,0.054325956,0,0,0,0.018918919,0,0,0,0,0,0,0,0,0,0.051351351,0.024324324,0.068918919,0.017567568,0.035135135,0.295945946,0.077027027,0.055405405,0.204054054,0.078378378,0.055405405,0.017567568,0,0,0.033536585,0.209349593,0.705284553,0.016260163,0.041666667,0,0.040650407
7.516025833,261635017002.00,51.9,45.7,55.8,904,222395.906,34.77298593,20413.44655,3.19176959,3080141.691,,0.256410256,0.037037037,0.025641026,0.054131054,0.074074074,0.105413105,0.108262108,0.045584046,0.051282051,0.01994302,0.048433048,0.074074074,0.056980057,0,0.042735043,0,0,0,0,0,0,0,0,0,0,0,0.062246279,0.063599459,0.041948579,0.089309878,0.0067659,0.374830853,0.028416779,0.01894452,0.177266576,0.073071719,0.040595399,0.01623816,0.0067659,0,0,0.360619469,0.625,0.014380531,0,0,0
7.516025833,261635018001.00,32.5,32.5,33.1,1063,132733.1766,44.81159741,,,2900032.962,,0.096997691,0,0.071593533,0,0.034642032,0.050808314,0.115473441,0,0.087759815,0.110854503,0.203233256,0.110854503,0.071593533,0,0.018475751,0.027713626,0.004132231,0,0,0,0,0,0,0.020661157,0,0,0,0.004132231,0.004132231,0.067493113,0,0.198347107,0.050964187,0.063360882,0.252066116,0.104683196,0.134986226,0.095041322,0,0,0.038570085,0.221072437,0.734713076,0,0,0,0.088428975
7.516025833,261635018002.00,43.5,37.5,50,1182,152522.3457,48.51483953,,,2387231.5,,0.042352941,0,0,0.225882353,0,0,0.025882353,0,0,0.294117647,0.049411765,0.223529412,0.056470588,0,0.082352941,0,0.014412417,0,0,0,0,0,0,0,0,0,0,0.027716186,0,0,0,0.098669623,0.095343681,0.032150776,0.444567627,0.141906874,0.072062084,0.026607539,0.035476718,0.011086475,0,0.256345178,0.629441624,0,0,0,0.228426396
7.516025833,261635018003.00,36.5,35.3,49.2,985,216451.7694,50.4451662,899.9989906,0.209749261,2895280.964,,0,0.061497326,0.024064171,0,0.050802139,0.128342246,0,0.032085561,0.147058824,0.096256684,0.056149733,0.245989305,0.13368984,0,0,0.024064171,0,0,0,0,0,0,0,0,0,0,0,0.029761905,0.017857143,0.013392857,0.022321429,0.379464286,0,0.117559524,0.077380952,0.157738095,0.111607143,0.049107143,0.023809524,0,0.028426396,0.287309645,0.704568528,0,0,0,0.016243655
7.516025833,261635018004.00,45.7,45.5,47,1503,178779.6616,44.62302854,5732.392174,1.430793063,3303511.152,,0.112840467,0.019455253,0.083657588,0.095330739,0.019455253,0,0,0.017509728,0.035019455,0.046692607,0.048638132,0.175097276,0.151750973,0.056420233,0.077821012,0.060311284,0,0,0,0,0,0,0,0.041067762,0,0,0.009240246,0.003080082,0,0.009240246,0.015400411,0.142710472,0.067761807,0.064681725,0.111909651,0.069815195,0.203285421,0.1724846,0.054414784,0.034907598,0.04657352,0.203592814,0.657351963,0.01330672,0,0,0.251497006
7.516025833,261635019001.00,27.6,16.1,29.9,771,53397.45255,33.22428106,,,1616783.8,,0.058823529,0.231092437,0.084033613,0.134453782,0.243697479,0,0,0,0.113445378,0.054621849,0.021008403,0.025210084,0,0.033613445,0,0,0,0,0,0,0,0,0,0,0,0.024096386,0.036144578,0.007228916,0,0.019277108,0,0.402409639,0.053012048,0.069879518,0.219277108,0.074698795,0.081927711,0.012048193,0,0,0.012970169,0.04539559,0.95460441,0,0,0,0
7.516025833,261635019002.00,31.9,26.8,49,481,43325.66643,27.28778924,576.3486046,0.363001439,1284237.5,,0.154589372,0.149758454,0.028985507,0.222222222,0.072463768,0.144927536,0.043478261,0.024154589,0.086956522,0.033816425,0,0,0.024154589,0,0,0.014492754,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0.172413793,0,0.351724138,0.072413793,0.075862069,0.196551724,0.05862069,0.017241379,0.024137931,0,0,0.153846154,0.195426195,0.748440748,0,0.012474012,0,0.087318087
7.516025833,261635019003.00,47.6,42.5,50.1,556,45747.51938,22.08358018,1729.047889,0.834658758,3096217.533,,0.066666667,0.147619048,0.071428571,0.066666667,0,0,0.147619048,0.019047619,0.023809524,0.057142857,0.042857143,0.104761905,0.161904762,0,0.057142857,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0.056306306,0,0.130630631,0.245495495,0.015765766,0.072072072,0.254504505,0.063063063,0.105855856,0.056306306,0,0,0,0.082733813,0.917266187,0,0,0,0
7.516025833,261635019004.00,23.1,27.4,18.4,1064,57823.16053,26.76811615,899.9998084,0.416637541,1722713.5,,0.390438247,0,0.175298805,0,0.023904382,0,0,0.119521912,0,0.027888446,0.075697211,0.023904382,0.027888446,0,0.135458167,0,0,0,0,0,0,0,0,0,0,0,0.020366599,0,0.057026477,0.140529532,0.022403259,0.122199593,0.242362525,0.067209776,0.226069246,0.057026477,0.018329939,0.026476578,0,0,0,0.036654135,0.963345865,0,0,0,0
7.516025833,261635020001.00,23.8,19.7,27.9,1307,144420.5273,27.80332812,29952.68477,5.766384725,2501057.118,,0.1725,0.015,0.0675,0.06,0.1625,0.0525,0.0975,0.0325,0.09,0.105,0.05,0.04,0.03,0.015,0,0.01,0.007886435,0,0,0,0,0,0,0,0,0,0.011041009,0.014195584,0.02681388,0.072555205,0.004731861,0.219242902,0.100946372,0.031545741,0.257097792,0.116719243,0.029968454,0.097791798,0,0.009463722,0,0.064269319,0.886763581,0,0,0,0.0979342
7.516025833,261635020002.00,30.9,33.1,30.3,769,112046.4063,29.88539005,10800.00045,2.880612031,2695921,,0.209964413,0.021352313,0.017793594,0.035587189,0.12455516,0.110320285,0.049822064,0.042704626,0,0.138790036,0.09252669,0.021352313,0.053380783,0.014234875,0.024911032,0.042704626,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0.041666667,0.039583333,0.347916667,0.04375,0.020833333,0.214583333,0.097916667,0.05,0.09375,0.016666667,0,0.028608583,0.079323797,0.912873862,0.00130039,0,0,0.013003901
7.516025833,261635031001.00,28.5,27.5,32.5,1286,36143.01263,8.041432409,3605.20528,0.802119482,10322582.45,,0.051546392,0.020618557,0.057731959,0.119587629,0.035051546,0.06185567,0.068041237,0.134020619,0.020618557,0.07628866,0.280412371,0.043298969,0.010309278,0.010309278,0.010309278,0,0,0.010869565,0,0,0,0,0,0,0.012077295,0.008454106,0,0,0.007246377,0.020531401,0.019323671,0.376811594,0.061594203,0.06884058,0.185990338,0.176328502,0.027777778,0.018115942,0,0.006038647,0,0.002332815,0.98755832,0,0,0,0.020217729
7.516025833,261635031002.00,31.7,35.8,26.2,984,60250.78957,28.05958262,4429.0304,2.062657524,2476627.143,,0.038338658,0.137380192,0.022364217,0.054313099,0.083067093,0.038338658,0.217252396,0.057507987,0.019169329,0,0.220447284,0.022364217,0.076677316,0,0.012779553,0,0.010703364,0,0,0,0,0,0,0,0,0,0,0.010703364,0.018348624,0.033639144,0.093272171,0.397553517,0.044342508,0.058103976,0.217125382,0.062691131,0.047400612,0,0,0.006116208,0.005081301,0.106707317,0.87195122,0,0,0,0.037601626
7.516025833,261635031003.00,29.3,37.3,27.2,826,43930.22475,13.88731588,2376.347014,0.751215861,6035359.433,,0,0.075801749,0.087463557,0.081632653,0.160349854,0.090379009,0.096209913,0.081632653,0.075801749,0.084548105,0.037900875,0.043731778,0.052478134,0,0.032069971,0,0.015841584,0,0,0,0,0,0,0,0,0,0.00990099,0,0.037623762,0.021782178,0.021782178,0.322772277,0,0.093069307,0.182178218,0.263366337,0.011881188,0.01980198,0,0,0,0.023002421,0.976997579,0,0,0,0
7.736848889,261635032001.00,26.4,33.7,25.5,1091,236431.5191,49.42908347,11132.39258,2.327371427,4521765.759,,0.09178744,0.028985507,0,0.152173913,0.123188406,0.038647343,0.065217391,0.072463768,0.094202899,0.224637681,0.04589372,0.062801932,0,0,0,0,0.038851351,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0.069256757,0.016891892,0.337837838,0.064189189,0.099662162,0.079391892,0.266891892,0,0.013513514,0,0,0,0.014665445,0.985334555,0,0,0,0
7.847260417,261635032002.00,24.9,18.4,33.2,580,166210.2682,51.60938661,5076.34385,1.576238311,1619511.409,,0.132743363,0.190265487,0.061946903,0.030973451,0.039823009,0.132743363,0.079646018,0,0.053097345,0.075221239,0.14159292,0.061946903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426573427,0.104895105,0.094405594,0.234265734,0.13986014,0,0,0,0,0,0.070689655,0.929310345,0,0,0,0
7.847260417,261635032003.00,29.6,24.8,30.6,782,179597.3259,38.13550625,9000.001363,1.911050772,11212920.14,,0.043243243,0.051351351,0.172972973,0.137837838,0.043243243,0.083783784,0.078378378,0.159459459,0.048648649,0.12972973,0,0.051351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059447983,0.159235669,0.392781316,0.01910828,0,0.225053079,0.121019108,0.023354565,0,0,0,0,0.085677749,0.914322251,0,0,0,0
7.516025833,261635033001.00,37.5,31.8,46,707,105713.8684,30.72407558,5976.347176,1.736931446,3039630.727,,0.180055402,0.074792244,0.072022161,0,0.132963989,0,0,0.24099723,0.022160665,0.138504155,0.060941828,0,0.024930748,0.022160665,0,0.030470914,0.014362657,0,0,0,0,0,0,0,0,0,0,0,0,0.044883303,0,0.418312388,0,0.156193896,0.254937163,0.077199282,0,0.014362657,0.019748654,0,0,0.052333805,0.903818953,0,0.043847242,0,0
7.516025833,261635033002.00,29.5,35,28.9,982,77916.35741,25.74410183,2052.70015,0.678226286,2151370.048,,0.069212411,0.023866348,0.031026253,0.016706444,0.181384248,0.088305489,0.07875895,0.088305489,0.138424821,0.162291169,0,0.097852029,0,0,0.023866348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080555556,0.026388889,0.175,0.076388889,0.179166667,0.245833333,0.190277778,0.008333333,0.018055556,0,0,0,0.009164969,0.980651731,0,0,0,0.020366599
7.847260417,261635033003.00,28.1,31.6,27.6,1288,113695.1052,34.86373219,4176.349875,1.280645664,2020812.235,,0.054545455,0.040909091,0.05,0.018181818,0.115909091,0.036363636,0.077272727,0.111363636,0.020454545,0.220454545,0.190909091,0.040909091,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027127004,0.520345253,0.043156597,0.065351418,0.210850801,0.073982737,0.046855734,0.012330456,0,0,0.008540373,0,0.991459627,0,0,0,0.017080745
7.957671944,261635033004.00,26.3,25.6,26.6,531,144357.1844,44.37223527,8352.682451,2.567431557,2952668.64,,0,0.041666667,0.291666667,0.19047619,0.053571429,0,0.18452381,0.119047619,0,0.119047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302469136,0.021604938,0.388888889,0.061728395,0,0.095679012,0.12962963,0,0,0,0,0,0,1,0,0,0,0
7.516025833,261635034001.00,32.5,32.8,30.9,610,131239.2298,41.25345527,2288.605905,0.719395424,3490775.852,,0.037593985,0.071428571,0.082706767,0.154135338,0.060150376,0.172932331,0.018796992,0.120300752,0.022556391,0.105263158,0.127819549,0.026315789,0,0,0,0,0.06323185,0,0,0,0,0,0,0,0.016393443,0.011709602,0.011709602,0,0.023419204,0.011709602,0.028103044,0.37470726,0.091334895,0.110070258,0.117096019,0.084309133,0.056206089,0,0,0,0,0.032786885,0.868852459,0,0.090163934,0,0.016393443
7.516025833,261635034002.00,44.7,44.6,44.8,345,122759.0888,34.8599614,3616.782014,1.027059443,4470265.36,,0.042944785,0.159509202,0,0.085889571,0,0.263803681,0.018404908,0.036809816,0.098159509,0.024539877,0.085889571,0.098159509,0.061349693,0,0.024539877,0,0,0,0,0,0,0,0,0,0.01650165,0,0,0,0.04620462,0,0.01650165,0.158415842,0.155115512,0.178217822,0.323432343,0.03630363,0.02310231,0.0330033,0,0.01320132,0,0.069565217,0.872463768,0,0.057971014,0,0
7.516025833,261635035001.00,23.6,23.5,24,664,57400.48581,29.29138169,,,5550162.1,,0.120879121,0,0.225274725,0.049450549,0,0,0.104395604,0.115384615,0.137362637,0.093406593,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045296167,0,0,0,0.031358885,0.06271777,0.139372822,0.289198606,0.038327526,0.139372822,0.146341463,0.080139373,0.027874564,0,0,0,0,0,1,0,0,0,0
7.516025833,261635035002.00,30.3,30.8,16.9,279,50331.0911,30.17458736,576.3493643,0.34553402,4285021.529,,0,0.081395349,0,0,0.11627907,0,0,0.337209302,0,0,0.197674419,0.26744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55704698,0,0.11409396,0.067114094,0.261744966,0,0,0,0,0,0,0.974910394,0.025089606,0,0,0
7.736848889,261635035003.00,27.5,27.3,29.6,842,129089.6228,39.90705692,1801.788875,0.557009073,4431700.647,,0.169381107,0.026058632,0.071661238,0.055374593,0.026058632,0.026058632,0,0,0.221498371,0.029315961,0.159609121,0.179153094,0.035830619,0,0,0,0,0,0,0,0,0,0,0,0,0.017391304,0,0,0.076086957,0.019565217,0.023913043,0.454347826,0.036956522,0.169565217,0.110869565,0.05,0.041304348,0,0,0,0,0.010688836,0.989311164,0,0,0,0
7.516025833,261635035004.00,25.9,10.2,33.1,250,90082.69817,44.54806444,900.0008726,0.445072114,4425835.947,,0.252427184,0,0.27184466,0,0,0.077669903,0,0.310679612,0,0,0.087378641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207792208,0,0,0.331168831,0,0.253246753,0.207792208,0,0,0,0,0,0,0,1,0,0,0,0
7.847260417,261635035005.00,23.7,51.6,20.9,749,177772.0208,24.46009958,5253.10035,0.722787293,2049604.709,,0.104575163,0.04248366,0.232026144,0.022875817,0.098039216,0.088235294,0.032679739,0,0,0,0.205882353,0.173202614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626703,0,0,0,0,0,0.316076294,0.013623978,0.160762943,0.234332425,0.21253406,0,0,0,0,0,0,0.930574099,0.033377837,0.036048064,0,0
7.516025833,261635036001.00,37.5,39.1,33.8,296,88029.55921,45.89166292,,,3158577.423,,0.070866142,0.094488189,0.094488189,0,0.149606299,0,0.188976378,0.118110236,0.102362205,0,0.133858268,0,0.047244094,0,0,0,0.022900763,0,0,0,0,0,0,0,0,0,0,0,0.019083969,0.011450382,0.030534351,0.534351145,0.080152672,0.064885496,0.133587786,0.095419847,0.007633588,0,0,0,0.013513514,0.030405405,0.969594595,0,0,0,0
7.516025833,261635036002.00,40.6,40.9,34.8,290,116045.8797,59.51180199,576.3490336,0.295569043,1473498.7,,0,0,0.039370079,0,0.173228346,0.204724409,0.070866142,0.173228346,0.094488189,0.118110236,0.125984252,0,0,0,0,0,0.103603604,0,0,0,0,0,0,0,0,0,0,0,0.031531532,0.040540541,0.054054054,0.261261261,0.09009009,0.063063063,0.121621622,0.207207207,0.027027027,0,0,0,0,0.051724138,0.668965517,0,0.279310345,0,0
7.847260417,261635036003.00,30.9,34.2,30.6,845,91333.86168,25.94083255,4614.858099,1.310721555,2180873.964,,0.036144578,0,0.075301205,0.027108434,0.060240964,0.177710843,0.075301205,0,0.162650602,0.126506024,0.072289157,0.078313253,0.069277108,0.018072289,0,0.021084337,0.007393715,0,0,0,0,0,0,0,0,0,0,0,0.029574861,0.01663586,0.042513863,0.212569316,0.029574861,0.133086876,0.22181146,0.173752311,0.099815157,0.033271719,0,0,0,0.008284024,0.932544379,0,0,0,0.118343195
7.516025833,261635039001.00,41.4,38.6,41.6,472,126281.019,42.64498164,5192.811139,1.75360745,3026721.9,,0.328042328,0.121693122,0.031746032,0.063492063,0.068783069,0.084656085,0,0.116402116,0,0,0.037037037,0.058201058,0.063492063,0.026455026,0,0,0.021917808,0,0,0,0,0,0,0,0,0,0,0,0.273972603,0.016438356,0.038356164,0.164383562,0.216438356,0.109589041,0.093150685,0.049315068,0.016438356,0,0,0,0.199152542,0.012711864,0.987288136,0,0,0,0
7.516025833,261635039002.00,28.2,26.9,34.5,259,99148.72082,41.04829848,4707.185494,1.94880936,3733295.455,,0.048,0.208,0.144,0.04,0.16,0,0,0,0.176,0.112,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074712644,0.086206897,0.327586207,0.040229885,0.028735632,0.316091954,0.126436782,0,0,0,0,0,0.023166023,0.976833977,0,0,0,0
7.516025833,261635039003.00,38.9,37.2,43.5,1340,119996.8757,26.88787624,5408.742744,1.211944934,3336705.585,,0.126614987,0.090439276,0.046511628,0.219638243,0.018087855,0.033591731,0,0.018087855,0.015503876,0.064599483,0.056847545,0.15503876,0.080103359,0.064599483,0.010335917,0,0.001094092,0,0,0,0,0,0,0,0,0,0,0,0.032822757,0.029540481,0.035010941,0.294310722,0.013129103,0.049234136,0.33916849,0.164113786,0.033916849,0.007658643,0,0,0,0.029850746,0.954477612,0,0,0,0.031343284
7.516025833,261635040001.00,31.1,31.3,30.8,807,122313.5556,37.74614533,3276.389548,1.011098692,1786724.438,,0.062992126,0.169291339,0.11023622,0.145669291,0,0.18503937,0.031496063,0.05511811,0,0.11023622,0.035433071,0.059055118,0,0,0.035433071,0,0,0,0,0,0,0,0,0,0.014256619,0,0,0,0.030549898,0.014256619,0.067209776,0.403258656,0.040733198,0.018329939,0.380855397,0.018329939,0,0.012219959,0,0,0,0.019826518,0.957868649,0.022304833,0,0,0
7.516025833,261635040002.00,41.6,51.1,29.8,434,123259.8876,40.01608014,6876.296284,2.232376068,1694634.929,,0.208092486,0.040462428,0.156069364,0.12716763,0.046242775,0.034682081,0,0,0.12716763,0.034682081,0,0.225433526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122257053,0,0.539184953,0.090909091,0.05015674,0.169278997,0.003134796,0.02507837,0,0,0,0,0.00921659,0.986175115,0,0.004608295,0,0
7.516025833,261635041001.00,33.2,29.6,33.5,231,78012.16657,35.75325237,5076.353441,2.32651077,3137478.963,,0.072463768,0.057971014,0.15942029,0,0,0.130434783,0.086956522,0,0.202898551,0.057971014,0,0.057971014,0,0,0.173913043,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0.025641026,0,0.288461538,0.307692308,0.051282051,0.032051282,0.256410256,0,0,0,0,0,0,1,0,0,0,0
7.516025833,261635041002.00,41.8,54.4,32.9,371,83831.72382,37.99406357,2376.340652,1.07700085,2409849.652,,0.136094675,0.088757396,0,0,0.183431953,0.100591716,0.082840237,0,0.106508876,0.147928994,0.071005917,0.059171598,0,0,0,0.023668639,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0.057692308,0.046153846,0.034615385,0.246153846,0.1,0,0.265384615,0.092307692,0.069230769,0.069230769,0,0,0,0,1,0,0,0,0
7.516025833,261635041003.00,28.5,27.5,30.7,755,89317.8133,29.78307894,1493.72199,0.498082502,6041139.607,,0.32962963,0.077777778,0.12962963,0.033333333,0.118518519,0.081481481,0.014814815,0.018518519,0.048148148,0,0.014814815,0.062962963,0.07037037,0,0,0,0,0,0,0,0,0,0,0.013129103,0,0.019693654,0,0,0.142231947,0.050328228,0.118161926,0.328227571,0.083150985,0,0.148796499,0.037199125,0.048140044,0.010940919,0,0,0,0,0.994701987,0,0,0,0.005298013
7.516025833,261635042001.00,47.8,27.6,54.2,503,88392.97813,33.962448,4500.004625,1.728996763,2023701.2,,0.18556701,0,0.128865979,0.18556701,0,0.025773196,0,0.118556701,0,0.139175258,0,0.041237113,0.036082474,0.113402062,0.025773196,0,0,0,0,0,0,0,0,0,0.007792208,0,0,0.018181818,0,0.020779221,0.012987013,0.436363636,0.057142857,0.049350649,0.168831169,0.148051948,0.062337662,0.018181818,0,0,0,0.129224652,0.870775348,0,0,0,0
7.516025833,261635042002.00,22.4,20,27.9,609,137005.9033,44.65996882,4499.999092,1.466869779,851514.95,,0.201219512,0,0.12195122,0,0.036585366,0.024390244,0.030487805,0.12195122,0,0.042682927,0.243902439,0.097560976,0.079268293,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0.139285714,0.035714286,0,0.228571429,0.053571429,0.075,0.232142857,0,0.132142857,0.075,0,0,0,0.006568144,0.977011494,0,0,0,0.032840722
