Total:,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,GEO_ID
1004,12,0,0,0,0,0,0,0,0,0,0,22,33,41,22,412,52,66,160,69,101,14,0,0,1500000US261635830003
564,0,0,0,0,0,0,0,7,0,0,17,8,53,39,0,267,34,0,84,33,0,22,0,0,1500000US261635831001
482,10,0,0,0,1,0,0,0,0,0,1,9,25,45,33,215,2,28,87,0,26,0,0,0,1500000US261635831002
330,10,0,0,0,0,0,0,0,0,9,0,0,0,32,17,193,10,38,0,0,0,12,0,9,1500000US261635831003
621,0,0,0,0,0,0,0,0,0,10,0,9,54,87,19,197,106,7,97,9,26,0,0,0,1500000US261635831004
440,17,0,0,0,0,0,0,0,0,0,10,13,0,0,0,207,0,6,124,7,48,8,0,0,1500000US261635831005
581,20,0,0,0,1,1,0,0,0,0,47,18,42,27,0,230,30,29,27,109,0,0,0,0,1500000US261635832001
535,24,0,0,0,0,0,0,0,0,0,15,48,21,28,0,165,72,54,29,61,10,8,0,0,1500000US261635832002
467,9,0,0,0,0,0,0,0,0,0,27,7,0,19,9,226,9,37,92,16,16,0,0,0,1500000US261635832003
1001,0,0,0,12,0,0,0,0,14,23,0,15,14,35,26,458,43,78,118,80,62,23,0,0,1500000US261635833001
888,26,0,0,0,0,0,0,0,0,0,0,0,39,70,4,399,50,93,123,74,10,0,0,0,1500000US261635833002
608,9,0,0,0,0,0,0,0,0,0,10,0,21,21,0,237,82,53,108,15,50,1,1,0,1500000US261635834001
635,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,337,22,18,68,112,44,18,0,0,1500000US261635834002
560,15,0,0,0,0,0,0,0,0,0,0,45,36,10,20,110,26,26,208,9,44,0,11,0,1500000US261635834003
1260,33,0,0,0,0,0,0,6,0,0,47,21,46,59,37,508,133,50,169,52,65,24,10,0,1500000US261635834004
695,0,0,0,0,0,10,0,0,0,0,0,9,10,20,0,339,21,86,103,51,17,29,0,0,1500000US261635834005
698,21,0,0,0,0,0,0,0,0,0,0,41,0,38,4,304,44,82,52,47,46,19,0,0,1500000US261635835001
589,0,0,0,0,0,0,0,0,0,0,10,8,38,6,12,179,31,55,54,115,80,1,0,0,1500000US261635835002
655,23,0,0,0,0,0,0,0,0,0,7,33,15,26,0,262,16,108,13,43,90,11,8,0,1500000US261635835003
632,15,0,0,0,0,0,0,0,0,0,0,1,0,39,13,114,29,65,157,58,126,15,0,0,1500000US261635836001
290,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,111,7,41,28,47,31,0,0,0,1500000US261635836002
1069,8,0,0,0,0,0,0,0,10,0,0,34,43,48,71,320,62,37,143,116,177,0,0,0,1500000US261635836003
399,0,0,0,0,0,0,0,0,0,0,0,8,10,10,0,172,35,26,51,15,43,18,11,0,1500000US261635837001
443,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,226,13,38,85,16,13,25,0,0,1500000US261635837002
702,0,0,0,0,0,0,10,30,0,0,0,15,14,11,22,256,8,51,185,23,47,30,0,0,1500000US261635837003
1010,15,0,0,0,0,0,0,24,0,0,0,0,33,30,8,462,103,66,132,74,50,13,0,0,1500000US261635837004
695,8,0,0,0,0,0,0,0,0,0,23,0,24,42,0,256,3,26,172,43,89,9,0,0,1500000US261635838001
929,14,0,0,0,0,0,0,0,0,0,0,9,39,9,21,260,33,71,202,111,112,25,0,23,1500000US261635838002
1770,19,0,0,0,0,0,0,0,0,0,21,101,18,59,23,468,130,244,321,91,162,113,0,0,1500000US261635838003
1061,0,0,0,0,0,0,0,0,19,0,16,0,19,96,0,370,56,134,161,92,53,31,14,0,1500000US261635839001
571,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,80,57,68,179,47,119,6,0,6,1500000US261635839002
1242,24,0,0,0,0,0,0,0,0,1,0,1,15,28,20,396,111,38,309,38,226,35,0,0,1500000US261635839003
1709,22,0,0,0,0,0,0,0,0,0,13,16,17,16,91,496,71,188,444,131,186,6,12,0,1500000US261635840001
541,7,0,0,0,0,0,0,0,0,9,0,0,0,8,22,261,18,37,77,49,53,0,0,0,1500000US261635840002
613,0,0,0,0,0,0,0,0,0,0,0,0,5,27,14,161,90,33,138,55,50,27,13,0,1500000US261635840003
474,5,0,0,0,0,0,0,0,0,0,5,10,18,18,0,184,71,41,69,21,26,0,6,0,1500000US261635841001
707,6,0,0,0,0,8,0,0,3,0,7,5,19,17,22,278,26,40,155,63,45,7,0,6,1500000US261635841002
1253,30,0,0,0,0,0,11,5,10,10,45,37,19,53,25,489,29,26,210,108,104,16,26,0,1500000US261635842001
1386,21,0,0,0,0,0,0,0,0,22,6,24,11,62,17,434,134,170,287,49,107,41,0,1,1500000US261635842002
650,4,0,0,0,0,0,0,0,0,0,0,0,30,12,25,180,42,111,140,24,68,14,0,0,1500000US261635843001
614,21,0,0,0,0,0,0,0,0,0,0,0,14,37,6,137,58,50,80,93,91,27,0,0,1500000US261635843002
758,1,0,0,0,0,0,0,0,0,0,32,0,25,0,29,331,49,39,201,23,28,0,0,0,1500000US261635844001
1498,21,0,0,0,0,0,0,0,0,0,0,12,40,0,40,489,160,79,280,108,179,40,38,12,1500000US261635844002
1103,0,0,0,0,0,0,0,0,0,0,7,25,32,28,71,403,66,68,175,125,85,12,0,6,1500000US261635845001
771,1,0,0,0,0,0,0,0,9,2,11,5,22,11,11,267,40,85,84,73,88,51,11,0,1500000US261635845002
578,17,0,0,0,0,0,21,3,3,5,17,0,49,27,27,202,14,19,96,23,49,6,0,0,1500000US261635846001
634,15,0,0,0,0,0,0,0,0,3,0,13,22,14,27,171,58,55,144,31,73,8,0,0,1500000US261635846002
909,0,0,0,0,0,0,0,0,0,0,0,26,20,0,24,317,43,131,173,64,86,15,10,0,1500000US261635847001
784,2,0,0,0,0,0,0,0,0,0,7,7,53,31,28,317,60,45,153,44,23,7,7,0,1500000US261635847002
593,0,0,0,0,0,0,0,0,0,0,41,10,29,14,58,147,0,15,233,0,29,17,0,0,1500000US261635848001
668,0,0,0,0,0,0,0,0,0,60,0,0,0,0,13,233,39,44,154,0,125,0,0,0,1500000US261635848002
861,25,0,0,0,0,0,0,0,0,0,3,0,21,0,16,253,110,43,108,127,107,14,34,0,1500000US261635848003
918,21,0,0,0,0,0,0,0,18,0,0,0,39,133,0,262,37,45,116,78,123,46,0,0,1500000US261635848004
803,8,0,0,0,0,0,0,0,6,3,18,20,52,37,11,295,58,76,113,48,53,5,0,0,1500000US261635855001
316,0,0,0,0,0,0,0,0,0,6,16,0,9,16,0,137,25,2,49,37,2,17,0,0,1500000US261635855002
1524,8,0,0,0,0,0,0,0,0,0,0,0,20,47,7,286,45,103,405,111,379,105,8,0,1500000US261635856001
763,3,0,0,0,0,0,0,0,0,12,9,32,9,44,10,307,54,62,81,28,102,10,0,0,1500000US261635856002
584,0,0,0,0,0,0,0,9,4,0,11,11,46,25,9,251,24,57,70,27,31,9,0,0,1500000US261635857001
584,20,0,0,0,0,0,0,0,0,0,0,0,23,0,15,211,10,80,150,37,24,10,0,4,1500000US261635857002
1726,10,0,0,0,0,0,0,0,0,0,43,0,8,42,41,658,49,94,445,130,151,45,0,10,1500000US261635858001
875,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10,327,12,46,160,74,162,48,0,12,1500000US261635858002
295,7,0,0,0,0,0,0,0,0,0,0,0,66,8,6,96,29,18,15,0,50,0,0,0,1500000US261635859001
357,4,0,0,0,0,0,0,0,20,0,0,7,0,0,0,59,8,36,88,13,61,61,0,0,1500000US261635859002
851,0,0,0,0,0,0,0,0,0,0,0,8,64,41,0,223,70,104,113,55,103,70,0,0,1500000US261635859003
660,7,0,0,0,0,8,0,0,15,0,9,0,4,72,0,284,42,121,35,19,44,0,0,0,1500000US261635859004
742,11,0,0,0,0,0,0,0,0,0,0,32,66,0,11,171,14,74,177,78,82,13,13,0,1500000US261635862001
1975,74,0,0,0,0,6,0,0,35,0,0,15,70,46,122,370,53,108,648,112,138,178,0,0,1500000US261635862002
709,0,0,0,0,0,0,0,0,0,4,17,0,14,38,14,152,154,139,41,44,55,23,14,0,1500000US261635862003
849,0,0,0,0,21,0,0,0,0,0,0,0,0,11,0,314,0,50,79,44,263,19,0,48,1500000US261635862004
745,9,0,0,0,0,0,0,0,0,0,0,24,0,6,0,313,60,95,105,63,51,19,0,0,1500000US261635863001
693,12,0,0,0,0,0,0,0,0,0,14,0,0,19,10,221,34,83,99,100,82,19,0,0,1500000US261635863002
1098,0,0,0,0,0,0,0,9,0,0,0,2,34,29,9,262,30,73,197,64,159,154,35,41,1500000US261635870001
722,0,0,0,0,0,0,0,0,6,0,0,0,9,29,15,190,16,17,95,61,83,138,45,18,1500000US261635870002
1097,8,0,0,0,0,0,0,0,0,0,17,10,34,55,25,113,16,194,259,52,190,124,0,0,1500000US261635870003
1670,32,0,0,0,0,0,0,0,0,0,21,32,86,37,55,432,57,114,305,107,315,48,0,29,1500000US261635879001
1276,16,0,0,0,0,0,0,0,0,0,0,0,0,0,26,326,36,155,202,40,330,145,0,0,1500000US261635879002
1121,0,0,0,0,0,0,0,0,0,0,0,0,46,64,16,347,71,109,115,105,156,58,0,34,1500000US261635879003
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,38,53,190,136,170,76,17,55,1500000US261635880001
1809,20,0,0,0,0,0,0,0,0,0,0,25,0,17,23,530,131,140,319,187,372,45,0,0,1500000US261635880002
1547,0,0,0,0,0,0,0,0,1,0,0,0,20,14,21,206,57,52,318,153,430,237,15,23,1500000US261635880003
892,13,0,0,0,27,19,0,20,0,0,4,9,16,72,0,246,24,44,238,39,99,15,7,0,1500000US261635881001
809,22,0,0,0,0,0,0,0,16,0,14,0,12,25,44,186,139,68,127,78,61,17,0,0,1500000US261635881002
1167,0,0,0,7,0,0,0,0,0,0,0,0,8,21,14,200,29,130,274,90,257,117,20,0,1500000US261635882001
886,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,256,1,53,189,130,141,67,20,0,1500000US261635882002
575,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,185,31,0,86,35,114,80,0,15,1500000US261635883001
1311,28,0,0,0,0,0,0,0,0,0,0,57,34,12,33,378,61,123,312,69,122,82,0,0,1500000US261635883002
2020,0,0,0,0,0,0,0,0,0,0,19,11,22,118,45,487,107,120,388,135,359,168,14,27,1500000US261635883003
2521,18,0,0,0,0,0,0,0,8,0,33,36,7,9,28,777,58,146,414,345,332,276,34,0,1500000US261635884001
765,26,0,0,0,0,0,0,0,0,0,6,0,11,0,8,136,20,39,195,37,90,170,19,8,1500000US261635884002
602,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,208,39,84,88,32,59,62,22,0,1500000US261635884003
1127,0,0,0,0,0,0,0,3,0,0,15,0,9,72,33,396,71,100,172,118,82,34,11,11,1500000US261635893001
733,27,0,0,0,0,0,0,0,0,0,15,0,21,0,31,337,32,61,23,110,57,19,0,0,1500000US261635893002
673,13,0,0,0,0,0,0,0,0,0,0,0,12,22,0,173,54,34,190,90,48,26,0,11,1500000US261635893003
469,0,0,0,0,0,0,0,0,0,0,10,12,11,11,0,228,18,0,108,60,0,0,0,11,1500000US261635893004
633,0,0,0,0,0,0,0,0,0,3,0,20,31,50,19,242,33,60,65,110,0,0,0,0,1500000US261635894001
259,17,0,0,0,0,0,0,0,0,0,0,0,14,0,18,93,0,76,0,11,14,16,0,0,1500000US261635894002
1185,0,0,0,0,0,0,0,0,0,0,0,0,76,35,17,463,28,112,90,174,174,16,0,0,1500000US261635894003
1045,17,0,0,0,0,0,0,0,0,0,0,24,0,0,45,346,85,95,242,37,94,60,0,0,1500000US261635894004
624,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,175,0,110,116,79,54,40,0,0,1500000US261635894005
1711,18,0,0,0,0,0,0,19,0,0,13,0,0,0,0,653,87,131,174,157,240,201,18,0,1500000US261635904001
1273,15,0,0,0,0,0,0,0,0,0,1,14,26,81,0,197,61,92,75,148,355,136,43,29,1500000US261635904002
1812,46,0,0,0,0,0,0,12,0,0,0,11,0,0,0,480,75,179,282,238,375,99,0,15,1500000US261635904003
1128,0,0,0,0,0,0,0,10,0,0,0,0,27,0,12,348,103,95,170,33,169,141,0,20,1500000US261635905001
1283,23,0,0,0,0,0,0,0,0,0,22,0,29,185,15,422,24,83,240,67,136,37,0,0,1500000US261635905002
1187,0,0,0,0,0,0,0,0,0,0,0,131,12,31,19,508,227,32,158,12,57,0,0,0,1500000US261635905003
870,0,0,0,0,0,0,0,0,0,0,43,0,46,0,23,267,30,113,96,135,76,41,0,0,1500000US261635905004
1036,48,0,0,0,0,0,0,0,0,0,0,0,0,33,15,208,7,77,165,152,208,119,0,4,1500000US261635906001
752,9,0,0,0,0,0,0,0,0,5,0,10,26,10,12,271,14,43,176,54,94,13,9,6,1500000US261635906002
1414,45,0,0,0,0,0,0,0,0,18,0,21,43,64,63,533,52,103,161,97,113,91,0,10,1500000US261635915011
798,0,0,0,0,0,23,0,0,0,0,0,120,33,35,18,253,35,45,119,11,40,35,7,24,1500000US261635915012
2303,16,0,0,0,0,18,0,0,0,0,9,7,7,78,0,623,79,158,386,314,255,295,12,46,1500000US261635915021
580,6,0,0,0,0,0,0,0,0,0,0,0,19,14,0,176,56,31,80,39,136,23,0,0,1500000US261635916001
927,8,0,9,0,0,0,0,0,0,0,14,7,29,15,17,227,26,31,213,104,159,56,12,0,1500000US261635916002
1313,0,0,0,0,0,0,0,0,0,0,0,18,55,17,0,461,30,61,181,191,133,108,0,58,1500000US261635917001
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,115,28,148,17,64,91,0,0,1500000US261635917002
2995,5,0,0,0,0,0,0,0,2,0,0,0,16,33,51,602,86,262,527,308,617,472,14,0,1500000US261635917003
997,33,0,0,0,0,0,0,0,0,0,0,28,136,51,16,347,68,48,135,106,16,13,0,0,1500000US261635918001
1639,0,0,0,0,0,0,0,0,50,50,16,19,15,14,29,379,58,100,347,175,215,172,0,0,1500000US261635918002
1293,15,0,13,0,0,0,0,0,13,0,0,0,0,31,49,438,80,133,187,46,166,82,15,25,1500000US261635918003
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,423,31,127,185,142,187,91,0,26,1500000US261635919001
1331,0,0,0,0,0,0,0,0,40,0,1,0,19,1,38,217,23,79,463,188,236,26,0,0,1500000US261635919002
673,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,118,115,79,73,46,0,9,8,1500000US261635919003
738,0,0,0,0,0,0,0,0,0,0,0,12,48,46,32,136,13,63,134,18,138,67,31,0,1500000US261635919004
818,9,0,0,0,0,0,0,0,12,0,0,0,67,0,14,330,6,52,78,49,163,10,28,0,1500000US261635920001
2178,0,0,0,0,0,0,0,0,11,0,0,0,0,15,38,457,116,135,525,224,374,274,9,0,1500000US261635920002
1662,63,0,0,0,0,0,0,0,7,6,21,12,55,6,0,512,163,96,245,179,188,103,6,0,1500000US261635930001
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,50,91,342,219,151,157,25,15,1500000US261635930002
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,93,145,180,149,166,67,26,0,1500000US261635930003
1932,24,0,0,0,0,9,0,0,0,0,32,11,19,53,8,517,20,190,299,233,334,152,22,9,1500000US261635932001
856,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,57,32,178,74,244,69,0,0,1500000US261635932002
1128,17,0,0,0,0,0,0,0,0,0,0,20,14,10,38,292,62,54,172,189,206,54,0,0,1500000US261635933001
1219,6,0,0,0,0,11,0,0,0,0,35,0,35,30,16,278,152,88,248,73,174,63,10,0,1500000US261635933002
580,0,0,0,0,0,0,0,0,0,10,9,0,0,7,17,261,23,40,59,72,38,34,10,0,1500000US261635940001
551,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,166,12,47,87,61,92,41,27,0,1500000US261635940002
672,0,0,0,0,0,0,0,0,0,0,9,27,9,0,0,203,12,50,139,81,93,49,0,0,1500000US261635940003
1015,2,0,0,0,0,0,0,0,0,0,0,1,14,6,7,261,17,86,147,117,179,99,61,18,1500000US261635941001
674,9,0,0,0,0,0,0,0,0,0,0,20,0,15,0,168,0,40,80,60,189,85,8,0,1500000US261635941002
471,10,0,0,0,0,0,0,0,0,0,0,0,12,0,9,65,0,42,46,104,104,53,9,17,1500000US261635941003
916,10,0,0,0,0,0,0,0,27,0,0,0,79,0,0,218,12,71,147,50,205,72,8,17,1500000US261635941004
688,0,0,0,0,0,0,0,0,0,8,8,0,9,0,0,189,61,55,119,55,108,59,17,0,1500000US261635942001
365,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,100,10,26,84,31,79,7,0,7,1500000US261635942002
856,17,0,0,0,0,0,0,0,15,0,20,12,10,0,0,218,9,95,195,74,116,48,27,0,1500000US261635942003
792,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,270,29,33,183,47,152,54,0,7,1500000US261635943001
717,17,0,0,0,0,0,0,0,0,0,0,0,15,0,28,183,9,42,117,78,132,77,19,0,1500000US261635943002
732,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,252,43,36,205,22,109,41,11,0,1500000US261635943003
1515,11,0,0,0,0,0,0,0,0,0,1,0,9,19,15,417,137,168,229,209,197,97,6,0,1500000US261635944001
495,0,0,0,0,0,0,0,0,0,0,15,0,20,0,8,149,26,49,73,53,52,28,22,0,1500000US261635944002
1106,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,255,33,66,271,102,170,144,18,0,1500000US261635945001
1368,0,0,0,0,4,0,0,0,0,0,20,12,6,19,28,459,117,106,302,149,103,21,5,17,1500000US261635945002
516,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,82,123,13,18,8,0,0,1500000US261635950001
737,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,271,42,54,145,99,95,8,0,0,1500000US261635950002
422,3,0,0,0,0,0,0,0,0,0,0,0,0,29,14,102,18,20,99,15,122,0,0,0,1500000US261635950003
672,8,0,0,0,0,0,0,0,0,0,7,17,28,0,0,227,40,134,75,86,36,14,0,0,1500000US261635950004
484,15,0,0,0,0,0,0,0,8,0,8,8,0,12,0,168,35,42,103,38,30,17,0,0,1500000US261635950005
1442,0,0,0,0,0,0,0,0,14,6,20,41,34,34,90,535,20,56,345,88,133,26,0,0,1500000US261635951001
1129,18,0,0,0,0,0,0,0,0,0,0,0,0,39,49,362,33,42,197,127,245,17,0,0,1500000US261635951002
570,6,0,0,0,0,0,0,0,0,0,0,0,15,0,14,173,35,93,32,57,106,21,0,18,1500000US261635951003
896,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,223,0,78,253,49,104,127,18,0,1500000US261635951004
564,15,0,0,0,0,0,0,0,0,0,0,0,8,9,29,144,0,34,159,39,118,9,0,0,1500000US261635952001
683,10,0,0,0,0,0,0,0,0,2,8,0,0,0,34,160,0,93,150,77,102,24,14,9,1500000US261635952002
798,9,0,0,0,0,0,0,0,0,4,0,0,0,0,20,222,0,60,109,55,177,96,10,36,1500000US261635952003
464,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,55,13,28,76,68,99,74,17,10,1500000US261635961001
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,154,0,91,82,110,129,55,9,9,1500000US261635961002
1079,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,225,16,71,99,133,417,79,0,12,1500000US261635961003
525,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,56,0,22,167,60,91,57,60,0,1500000US261635961004
1132,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,290,0,74,144,147,267,149,22,14,1500000US261635962001
913,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,116,9,88,119,57,229,132,84,43,1500000US261635962002
972,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,50,0,76,91,162,380,140,40,19,1500000US261635962003
1263,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,153,19,40,267,154,270,276,38,25,1500000US261635963001
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,36,73,54,179,224,57,11,1500000US261635963002
1147,5,0,0,0,0,0,0,0,0,0,0,0,26,0,46,223,55,80,231,219,158,74,30,0,1500000US261635970001
602,0,0,0,0,0,0,0,0,0,0,0,17,6,15,7,127,25,66,168,54,69,42,6,0,1500000US261635970002
1486,0,0,0,0,0,0,0,0,1,0,0,13,0,120,50,477,113,107,335,95,126,42,7,0,1500000US261635970003
545,8,0,0,0,0,0,0,0,0,0,0,0,49,12,0,184,15,31,87,57,70,32,0,0,1500000US261635980001
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,37,83,107,142,17,49,27,0,1500000US261635980002
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,281,23,92,104,81,77,97,0,10,1500000US261635980003
447,2,0,0,0,0,0,0,0,0,10,0,12,13,5,23,136,10,86,44,55,34,17,0,0,1500000US261635980004
690,0,0,0,0,0,0,0,0,0,0,0,0,41,13,14,119,10,69,79,99,118,116,0,12,1500000US261635990001
1700,54,0,0,0,0,0,0,0,1,0,23,0,67,53,14,542,165,229,223,202,127,0,0,0,1500000US261635990002
1176,37,0,0,0,0,0,0,0,0,0,0,14,0,0,66,281,31,66,197,215,152,117,0,0,1500000US261635990003
477,0,0,0,0,0,0,0,0,32,0,0,11,0,0,0,270,18,47,57,22,10,10,0,0,1500000US261635991001
729,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,267,19,113,76,106,94,26,0,0,1500000US261635991002
283,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,45,24,17,64,54,61,0,0,0,1500000US261635991003
1417,10,0,0,0,0,0,0,0,0,0,0,22,20,9,30,498,121,124,188,132,191,72,0,0,1500000US261635991004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639850001
161,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,35,18,0,35,21,34,0,0,0,1500000US261639851001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639852001
182,0,0,0,0,0,0,0,0,0,0,0,32,19,0,9,9,0,0,49,32,8,24,0,0,1500000US261639853001
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,1500000US261639854001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639855001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639856001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639857001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639859001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639901000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US261639902000
